Periood,temp,humidity,precip,windspeed,cloudcover
2023-01-29  10:00:00,0.1,99.94,0,16.5,100
2023-01-29  11:00:00,1,93.16,0,14.7,100
2023-01-29  12:00:00,1,93.1,0,16.4,99.9
2023-01-29  13:00:00,2,86.75,0,20.3,99.9
2023-01-29  14:00:00,2,86.73,0,16.4,100
2023-01-29  15:00:00,2,86.74,0,14.7,89.7
2023-01-29  16:00:00,2,86.78,0,18.2,100
2023-01-29  17:00:00,2,93.12,0,20.3,100
2023-01-29  18:00:00,2,86.76,0,22.1,100
2023-01-29  19:00:00,2,86.74,0,20.4,100
2023-01-29  20:00:00,2,86.73,0,22.2,100
2023-01-29  21:00:00,2,93.1,0,25.6,100
2023-01-29  22:00:00,2,93.14,0.004,20.4,100
2023-01-29  23:00:00,2,93.15,0.388,20.4,100
2023-01-30  00:00:00,2,93.09,0,20.5,100
2023-01-30  01:00:00,2,93.18,0.054,18.3,100
2023-01-30  02:00:00,2,93.18,0.97,27.5,100
2023-01-30  03:00:00,2,93.2,0,27.5,100
2023-01-30  04:00:00,2.1,99.91,0.009,29.5,100
2023-01-30  05:00:00,3,93.19,0.485,27.7,100
2023-01-30  06:00:00,3,93.2,0.011,25.9,100
2023-01-30  07:00:00,2,93.15,0.056,24.1,100
2023-01-30  08:00:00,2,93.17,1.952,22.5,100
2023-01-30  09:00:00,1,93.11,0,24,100
2023-01-30  10:00:00,1.1,93.07,0.066,20.7,100
2023-01-30  11:00:00,2.1,99.79,1.945,20.7,100
2023-01-30  12:00:00,4,86.86,0,27.7,89.6
2023-01-30  13:00:00,3,86.69,0,24.2,89.6
2023-01-30  14:00:00,3,86.68,0,26,89.6
2023-01-30  15:00:00,3,80.79,0,22.3,89.6
2023-01-30  16:00:00,3,80.74,0,25.9,89.6
2023-01-30  17:00:00,2,86.52,0,20.7,50.5
2023-01-30  18:00:00,2,86.55,0,22.4,29.6
2023-01-30  19:00:00,2,86.58,0,24.2,29.4
2023-01-30  20:00:00,2,86.62,0,24.2,29.6
2023-01-30  21:00:00,2,86.66,0.098,27.7,89.7
2023-01-30  22:00:00,1,92.94,0.002,29.5,89.6
2023-01-30  23:00:00,1,86.54,0,27.7,89.6
2023-01-31  00:00:00,1,86.5,0,27.7,100
2023-01-31  01:00:00,1,80.38,0.004,29.6,100
2023-01-31  02:00:00,0,80.24,0,33.9,99.9
2023-01-31  03:00:00,0,80.21,0,25.9,100
2023-01-31  04:00:00,0,74.5,0.001,27.7,100
2023-01-31  05:00:00,1,69.49,0,27.7,100
2023-01-31  06:00:00,1,74.65,0,35,99.9
2023-01-31  07:00:00,1,74.68,0,33.3,100
2023-01-31  08:00:00,1,74.71,0,27.7,89.6
2023-01-31  09:00:00,1,74.67,0,29.4,89.5
2023-01-31  10:00:00,1,74.71,0,27.7,89.5
2023-01-31  11:00:00,1,74.72,0,33.3,89.5
2023-01-31  12:00:00,1,80.32,0,24.2,89.6
2023-01-31  13:00:00,2,74.91,0,25.9,89.6
2023-01-31  14:00:00,2,80.43,0,29.4,89.7
2023-01-31  15:00:00,2,80.38,0,25.9,89.7
2023-01-31  16:00:00,2,74.89,0,27.6,89.4
2023-01-31  17:00:00,1,80.35,0,22.3,49.8
2023-01-31  18:00:00,1,80.43,0,18.4,89.2
2023-01-31  19:00:00,1,80.46,0,16.6,89
2023-01-31  20:00:00,0,86.35,0,18.3,88.6
2023-01-31  21:00:00,-1,92.88,0,12.8,29.2
2023-01-31  22:00:00,-1,86.42,0,14.6,62.9
2023-01-31  23:00:00,-1,92.93,0,14.6,89.4
